frame,time,rc0,rc1,rc2,rc4,pos_x,pos_y,pos_z,ori_x,ori_y,ori_z,ori_w,vel_x,vel_y,vel_z,angvel_x,angvel_y,angvel_z,motorOut_1,motorOut_2,motorOut_3,motorOut_4
8215,0,0,0,0.3,0,2.69475e-05,2.01037,-6.08173e-05,-0.00122732,0.000738374,-0.000571213,0.999999,0.000915959,0.45316,-0.00203649,-0.016514,0.00486525,-0.000650987,0.268,0.318,0.266,0.286
8216,0,0,0,0.3,0,2.78825e-05,2.01083,-6.28949e-05,-0.00123517,0.000740857,-0.000570892,0.999999,0.000935023,0.460069,-0.00207765,-0.0148701,0.00501559,0.00168673,0.354,0.222,0.366,0.198
8217,0,0,0,0.3,0,2.88365e-05,2.0113,-6.5014e-05,-0.00124194,0.000743173,-0.000569434,0.999999,0.000954057,0.466977,-0.00211905,-0.0126174,0.0043083,0.00378368,0.198,0.352,0.238,0.352
8218,0,0,0,0.3,0,2.98096e-05,2.01177,-6.71746e-05,-0.00124788,0.000745307,-0.000567072,0.999999,0.000973024,0.473883,-0.00216066,-0.0112804,0.00442457,0.00545883,0.382,0.224,0.358,0.176
8219,0,0,0,0.3,0,3.08015e-05,2.01225,-6.93771e-05,-0.00125293,0.000747493,-0.00056391,0.999999,0.000991898,0.480786,-0.00220246,-0.00906125,0.00414061,0.0069113,0.218,0.318,0.276,0.328
8220,0,0,0,0.3,0,3.18121e-05,2.01274,-7.16215e-05,-0.00125704,0.000749414,-0.000560237,0.999999,0.00101066,0.487687,-0.00224439,-0.0077615,0.00383444,0.00761148,0.312,0.292,0.29,0.246
8221,0,0,0,0.3,0,3.28414e-05,2.01324,-7.39079e-05,-0.00126059,0.000751439,-0.000556295,0.999999,0.00102928,0.494586,-0.00228645,-0.00640703,0.00409551,0.00806724,0.308,0.25,0.34,0.24
8222,0,0,0,0.3,0,3.38892e-05,2.01374,-7.62366e-05,-0.00126339,0.000753311,-0.000552276,0.999999,0.00104777,0.501481,-0.00232861,-0.00521219,0.00354155,0.00789912,0.226,0.346,0.242,0.326
8223,0,0,0,0.3,0,3.49553e-05,2.01425,-7.86074e-05,-0.00126597,0.000755176,-0.00054848,0.999999,0.00106612,0.508372,-0.00237085,-0.00500307,0.00395439,0.00735812,0.38,0.214,0.37,0.174
8224,0,0,0,0.3,0,3.60396e-05,2.01476,-8.10206e-05,-0.00126824,0.000757068,-0.000545,0.999999,0.00108435,0.51526,-0.00241316,-0.00424397,0.00351772,0.00654895,0.2,0.344,0.248,0.348
8225,0,0,0,0.3,0,3.71421e-05,2.01528,-8.34761e-05,-0.00127046,0.000758765,-0.000542096,0.999999,0.00110246,0.522145,-0.00245553,-0.00472607,0.00353232,0.00520863,0.364,0.254,0.326,0.194
8226,0,0,0,0.3,0,3.82626e-05,2.01581,-8.59741e-05,-0.00127287,0.000760612,-0.000539868,0.999999,0.00112048,0.529027,-0.00249798,-0.00471876,0.00363101,0.00383566,0.266,0.286,0.308,0.282
8227,0,0,0,0.3,0,3.9401e-05,2.01635,-8.85146e-05,-0.00127531,0.000762262,-0.000538452,0.999999,0.00113844,0.535907,-0.0025405,-0.00522979,0.0031946,0.00199016,0.268,0.322,0.262,0.286
8228,0,0,0,0.3,0,4.05574e-05,2.01689,-9.10977e-05,-0.0012782,0.000763998,-0.000537974,0.999999,0.00115636,0.542783,-0.0025831,-0.00601912,0.00364618,0.000200245,0.356,0.226,0.362,0.196
8229,0,0,0,0.3,0,4.17316e-05,2.01744,-9.37235e-05,-0.00128124,0.000765704,-0.000538375,0.999999,0.00117427,0.549657,-0.00262579,-0.00629149,0.00316097,-0.00164375,0.21,0.352,0.238,0.34
8230,0,0,0,0.3,0,4.29239e-05,2.018,-9.6392e-05,-0.00128475,0.000767307,-0.000539765,0.999999,0.00119221,0.556529,-0.00266858,-0.00755111,0.00338651,-0.00361652,0.394,0.226,0.356,0.164
8231,0,0,0,0.3,0,4.41341e-05,2.01856,-9.91035e-05,-0.00128865,0.000768988,-0.000542071,0.999999,0.0012102,0.563397,-0.00271148,-0.0079194,0.00314831,-0.00540396,0.228,0.322,0.272,0.318
8232,0,0,0,0.3,0,4.53623e-05,2.01913,-0.000101858,-0.00129286,0.000770441,-0.000545335,0.999999,0.00122828,0.570262,-0.00275451,-0.00897331,0.00292001,-0.00738702,0.326,0.292,0.29,0.232
8233,0,0,0,0.3,0,4.66088e-05,2.01971,-0.000104656,-0.00129758,0.00077203,-0.000549489,0.999999,0.00124648,0.577124,-0.00279768,-0.00958672,0.00322015,-0.00894904,0.318,0.256,0.336,0.232
8234,0,0,0,0.3,0,4.78737e-05,2.02029,-0.000107497,-0.00130243,0.000773483,-0.000554373,0.999999,0.00126483,0.583984,-0.00284101,-0.0099695,0.00270914,-0.0104077,0.236,0.35,0.238,0.316
8235,0,0,0,0.3,0,4.9157e-05,2.02088,-0.000110381,-0.00130771,0.000774968,-0.000559915,0.999999,0.00128334,0.590841,-0.00288449,-0.0108912,0.00322164,-0.0114865,0.39,0.22,0.364,0.166
8236,0,0,0,0.3,0,5.0459e-05,2.02148,-0.000113309,-0.00131314,0.000776543,-0.00056583,0.999999,0.00130204,0.597695,-0.00292815,-0.0108609,0.00292433,-0.0120824,0.208,0.346,0.248,0.338
8237,0,0,0,0.3,0,5.178e-05,2.02209,-0.000116281,-0.00131879,0.000777989,-0.000572011,0.999999,0.00132094,0.604547,-0.00297198,-0.0117401,0.00305476,-0.0124828,0.374,0.256,0.326,0.184
8238,0,0,0,0.3,0,5.312e-05,2.0227,-0.000119297,-0.00132474,0.000779615,-0.0005782,0.999999,0.00134005,0.611395,-0.00301599,-0.0118558,0.0031623,-0.0122214,0.27,0.286,0.306,0.276
8239,0,0,0,0.3,0,5.44794e-05,2.02332,-0.000122358,-0.00133071,0.000781022,-0.000584211,0.999999,0.00135935,0.618242,-0.0030602,-0.0122212,0.00267137,-0.0118415,0.28,0.32,0.264,0.276
8240,0,0,0,0.3,0,5.58582e-05,2.02394,-0.000125462,-0.00133698,0.000782478,-0.000589908,0.999999,0.00137885,0.625086,-0.00310461,-0.0125717,0.00304171,-0.0109251,0.36,0.228,0.36,0.192
8241,0,0,0,0.3,0,5.72568e-05,2.02457,-0.000128611,-0.00134312,0.000783861,-0.000595029,0.999999,0.00139853,0.631928,-0.00314921,-0.0121628,0.00248059,-0.00971729,0.208,0.352,0.238,0.34
8242,0,0,0,0.3,0,5.86751e-05,2.02521,-0.000131805,-0.00134929,0.000785146,-0.000599536,0.999999,0.00141836,0.638766,-0.00319401,-0.0124322,0.00279388,-0.00837362,0.396,0.222,0.36,0.162
8243,0,0,0,0.3,0,6.01134e-05,2.02586,-0.000135044,-0.00135529,0.000786562,-0.000603246,0.999999,0.00143833,0.6456,-0.00323901,-0.0115611,0.00264232,-0.00667898,0.222,0.318,0.276,0.324
8244,0,0,0,0.3,0,6.15718e-05,2.02651,-0.000138329,-0.00136096,0.000787766,-0.000606172,0.999999,0.0014584,0.652432,-0.00328419,-0.0112932,0.00241581,-0.00520255,0.318,0.29,0.292,0.24
8245,0,0,0,0.3,0,6.30504e-05,2.02717,-0.000141658,-0.00136644,0.000789083,-0.0006083,0.999999,0.00147856,0.65926,-0.00332954,-0.0104882,0.00264472,-0.00348015,0.31,0.252,0.338,0.24
8246,0,0,0,0.3,0,6.45492e-05,2.02783,-0.000145033,-0.00137133,0.000790221,-0.000609613,0.999999,0.00149877,0.666087,-0.00337507,-0.00941639,0.0020415,-0.00203474,0.232,0.34,0.246,0.32
8247,0,0,0,0.3,0,6.60682e-05,2.02851,-0.000148454,-0.00137595,0.000791332,-0.000610283,0.999999,0.00151901,0.67291,-0.00342074,-0.00897616,0.00244698,-0.000765555,0.386,0.212,0.374,0.168
8248,0,0,0,0.3,0,6.76074e-05,2.02919,-0.00015192,-0.00138009,0.000792505,-0.000610328,0.999999,0.00153926,0.679731,-0.00346656,-0.00778832,0.00214083,0.000358306,0.2,0.344,0.25,0.346
8249,0,0,0,0.3,0,6.91669e-05,2.02987,-0.000155433,-0.00138392,0.000793572,-0.000609964,0.999999,0.0015595,0.686549,-0.00351249,-0.00761176,0.00234715,0.00100763,0.366,0.254,0.328,0.192
8250,0,0,0,0.3,0,7.07467e-05,2.03057,-0.000158991,-0.0013875,0.000794845,-0.000609276,0.999999,0.00157973,0.693364,-0.00355855,-0.00662616,0.00248085,0.00163485,0.262,0.288,0.304,0.286
8251,0,0,0,0.3,0,7.23466e-05,2.03127,-0.000162596,-0.00139056,0.000795908,-0.000608408,0.999999,0.00159992,0.700176,-0.0036047,-0.00593597,0.00200283,0.00175582,0.274,0.322,0.262,0.282
8252,0,0,0,0.3,0,7.39667e-05,2.03197,-0.000166247,-0.00139344,0.00079702,-0.000607505,0.999999,0.00162008,0.706986,-0.00365095,-0.00540778,0.00234988,0.00189197,0.352,0.228,0.36,0.2
8253,0,0,0,0.3,0,7.56069e-05,2.03269,-0.000169944,-0.00139583,0.000798041,-0.000606534,0.999999,0.0016402,0.713794,-0.00369728,-0.00443529,0.00174523,0.00191439,0.202,0.35,0.24,0.348
8254,0,0,0,0.3,0,7.72672e-05,2.03341,-0.000173688,-0.00139807,0.000798931,-0.000605622,0.999999,0.00166029,0.720598,-0.00374368,-0.0044961,0.00197854,0.00179885,0.39,0.222,0.36,0.168
8255,0,0,0,0.3,0,7.89475e-05,2.03414,-0.000177478,-0.00140013,0.000799922,-0.000604712,0.999999,0.00168034,0.727401,-0.00379014,-0.0037444,0.00179156,0.00178995,0.224,0.322,0.272,0.322
8256,0,0,0,0.3,0,8.06479e-05,2.03487,-0.000181315,-0.00140198,0.000800712,-0.000603944,0.999999,0.00170037,0.7342,-0.00383666,-0.00387214,0.00163318,0.00130082,0.322,0.29,0.292,0.234
8257,0,0,0,0.3,0,8.23682e-05,2.03561,-0.000185198,-0.00140393,0.000801651,-0.00060343,0.999999,0.00172036,0.740997,-0.00388323,-0.00368862,0.00190854,0.000820245,0.306,0.252,0.338,0.242
8258,0,0,0,0.3,0,8.41086e-05,2.03636,-0.000189128,-0.00140564,0.000802417,-0.000603223,0.999999,0.00174034,0.747791,-0.00392985,-0.00341099,0.0012805,3.89178e-05,0.232,0.342,0.244,0.32
8259,0,0,0,0.3,0,8.58689e-05,2.03711,-0.000193104,-0.00140748,0.000803116,-0.000603437,0.999999,0.00176032,0.754581,-0.00397653,-0.00377775,0.00153942,-0.000738569,0.384,0.216,0.368,0.17
8260,0,0,0,0.3,0,8.76492e-05,2.03787,-0.000197128,-0.00140925,0.000803766,-0.000604014,0.999999,0.0017803,0.76137,-0.00402325,-0.00338272,0.000976223,-0.00154232,0.204,0.346,0.248,0.344
8261,0,0,0,0.3,0,8.94495e-05,2.03864,-0.000201198,-0.0014111,0.000804187,-0.000605112,0.999999,0.00180031,0.768155,-0.00407003,-0.00402536,0.00095037,-0.00269373,0.37,0.252,0.33,0.188
8262,0,0,0,0.3,0,9.12699e-05,2.03942,-0.000205315,-0.00141313,0.00080471,-0.000606736,0.999999,0.00182035,0.774938,-0.00411686,-0.00393384,0.000902044,-0.00368005,0.262,0.29,0.302,0.284
8263,0,0,0,0.3,0,9.31103e-05,2.0402,-0.000209478,-0.00141511,0.000804963,-0.000608922,0.999998,0.00184046,0.781718,-0.00416375,-0.00419135,0.000334519,-0.00493671,0.282,0.318,0.266,0.274
8264,0,0,0,0.3,0,9.49709e-05,2.04099,-0.000213689,-0.00141736,0.00080521,-0.000611699,0.999998,0.00186064,0.788495,-0.0042107,-0.00452329,0.000542595,-0.00596068,0.354,0.23,0.358,0.198
8265,0,0,0,0.3,0,9.68519e-05,2.04178,-0.000217947,-0.00141952,0.000805309,-0.00061494,0.999998,0.00188092,0.795269,-0.00425771,-0.00430232,-0.000111704,-0.00691683,0.21,0.358,0.234,0.338
8266,0,0,0,0.3,0,9.87532e-05,2.04259,-0.000222252,-0.00142185,0.000805295,-0.000618669,0.999998,0.0019013,0.80204,-0.00430479,-0.00489357,0.000178823,-0.00779885,0.396,0.226,0.356,0.16
8267,0,0,0,0.3,0,0.000100675,2.04339,-0.000226604,-0.0014242,0.000805382,-0.000622718,0.999998,0.00192181,0.808808,-0.00435194,-0.00448085,-7.32074e-05,-0.00832062,0.224,0.324,0.27,0.32
8268,0,0,0,0.3,0,0.000102617,2.04421,-0.000231003,-0.00142649,0.000805193,-0.000627046,0.999998,0.00194246,0.815573,-0.00439915,-0.00482776,-0.000441649,-0.00886885,0.33,0.288,0.294,0.228
8269,0,0,0,0.3,0,0.000104581,2.04503,-0.000235449,-0.00142894,0.000805021,-0.000631504,0.999998,0.00196325,0.822334,-0.00444644,-0.00474717,-0.000453026,-0.00886924,0.31,0.258,0.334,0.238
8270,0,0,0,0.3,0,0.000106565,2.04586,-0.000239943,-0.00143118,0.000804549,-0.000635906,0.999998,0.00198418,0.829094,-0.00449379,-0.0044888,-0.00126174,-0.00875941,0.238,0.346,0.242,0.316
8271,0,0,0,0.3,0,0.00010857,2.0467,-0.000244484,-0.00143353,0.000803971,-0.0006402,0.999998,0.00200525,0.83585,-0.00454121,-0.00470733,-0.0010444,-0.00835362,0.384,0.222,0.364,0.17
8272,0,0,0,0.3,0,0.000110597,2.04754,-0.000249073,-0.00143568,0.000803325,-0.000644178,0.999998,0.00202646,0.842604,-0.0045887,-0.00402779,-0.00163673,-0.00765715,0.2,0.35,0.242,0.348
8273,0,0,0,0.3,0,0.000112644,2.04839,-0.000253709,-0.00143775,0.000802434,-0.000647837,0.999998,0.00204779,0.849355,-0.00463625,-0.00431147,-0.00169632,-0.00698992,0.37,0.248,0.334,0.188
8274,0,0,0,0.3,0,0.000114714,2.04924,-0.000258393,-0.00143983,0.000801631,-0.000651037,0.999998,0.00206923,0.856104,-0.00468386,-0.00388585,-0.00175064,-0.00589657,0.26,0.29,0.304,0.286
8275,0,0,0,0.3,0,0.000116804,2.05011,-0.000263124,-0.00144173,0.000800594,-0.000653713,0.999998,0.00209076,0.862849,-0.00473152,-0.00398538,-0.00217051,-0.00493806,0.284,0.318,0.264,0.272
8276,0,0,0,0.3,0,0.000118917,2.05098,-0.000267904,-0.00144386,0.000799658,-0.000655882,0.999998,0.00211238,0.869592,-0.00477924,-0.00426073,-0.00170996,-0.00381178,0.354,0.232,0.354,0.198
8277,0,0,0,0.3,0,0.000121051,2.05185,-0.000272731,-0.00144588,0.000798685,-0.000657486,0.999998,0.00213405,0.876332,-0.00482702,-0.00402607,-0.00217186,-0.00278087,0.212,0.354,0.236,0.338
8278,0,0,0,0.3,0,0.000123207,2.05274,-0.000277606,-0.00144808,0.000797703,-0.000658618,0.999998,0.00215576,0.883069,-0.00487487,-0.00462118,-0.00162317,-0.00178505,0.392,0.222,0.36,0.166
8279,0,0,0,0.3,0,0.000125384,2.05363,-0.000282528,-0.0014503,0.000796985,-0.000659147,0.999998,0.0021775,0.889804,-0.00492277,-0.00423727,-0.00150545,-0.000488385,0.214,0.324,0.268,0.332
8280,0,0,0,0.3,0,0.000127583,2.05452,-0.000287499,-0.00145248,0.000796206,-0.000659074,0.999998,0.00219924,0.896535,-0.00497074,-0.0046033,-0.00139214,0.000664156,0.328,0.282,0.3,0.232
8281,0,0,0,0.3,0,0.000129804,2.05543,-0.000292518,-0.00145483,0.000795694,-0.000658347,0.999998,0.00222097,0.903263,-0.00501878,-0.00452818,-0.000898352,0.00210725,0.302,0.254,0.336,0.246
8282,0,0,0,0.3,0,0.000132047,2.05634,-0.000297585,-0.00145701,0.000795135,-0.000656951,0.999998,0.00224266,0.909987,-0.00506687,-0.0044575,-0.00121343,0.00325818,0.238,0.34,0.248,0.316
8283,0,0,0,0.3,0,0.000134311,2.05725,-0.0003027,-0.00145943,0.000794687,-0.000655053,0.999998,0.00226429,0.916709,-0.00511503,-0.0049943,-0.000598113,0.00425048,0.382,0.214,0.372,0.172
8284,0,0,0,0.3,0,0.000136597,2.05818,-0.000307863,-0.00146184,0.00079433,-0.000652682,0.999998,0.00228584,0.923428,-0.00516327,-0.00471644,-0.000942964,0.005042,0.2,0.346,0.246,0.346
8285,0,0,0,0.3,0,0.000138904,2.05911,-0.000313075,-0.00146437,0.000793837,-0.000650071,0.999998,0.00230731,0.930144,-0.00521157,-0.00538512,-0.000799164,0.00536156,0.372,0.242,0.338,0.188
8286,0,0,0,0.3,0,0.000141233,2.06004,-0.000318335,-0.00146706,0.000793512,-0.000647292,0.999998,0.00232869,0.936858,-0.00525996,-0.00519385,-0.000717875,0.0056915,0.254,0.286,0.306,0.292
8287,0,0,0,0.3,0,0.000143583,2.06099,-0.000323643,-0.00146965,0.000793017,-0.000644465,0.999998,0.00234996,0.943569,-0.00530842,-0.00535719,-0.00102904,0.00557734,0.28,0.312,0.27,0.276
8288,0,0,0,0.3,0,0.000145954,2.06194,-0.000329,-0.00147244,0.000792654,-0.000641729,0.999998,0.00237115,0.950277,-0.00535696,-0.00549789,-0.000537259,0.00541216,0.348,0.228,0.358,0.206
8289,0,0,0,0.3,0,0.000148346,2.06289,-0.000334405,-0.00147502,0.000792275,-0.000639146,0.999998,0.00239223,0.956981,-0.00540558,-0.00503627,-0.000955297,0.00487835,0.208,0.352,0.238,0.342
8290,0,0,0,0.3,0,0.00015076,2.06386,-0.00033986,-0.00147764,0.00079189,-0.000636967,0.999998,0.00241324,0.963682,-0.00545427,-0.00534522,-0.000450612,0.00397353,0.394,0.22,0.362,0.164
8291,0,0,0,0.3,0,0.000153194,2.06483,-0.000345363,-0.00148014,0.000791736,-0.000635238,0.999998,0.00243417,0.97038,-0.00550304,-0.00465893,-0.000377542,0.00300488,0.222,0.326,0.266,0.326
8292,0,0,0,0.3,0,0.000155649,2.06581,-0.000350915,-0.00148246,0.000791526,-0.000634128,0.999998,0.00245505,0.977075,-0.00555188,-0.00477829,-0.000237284,0.00159104,0.336,0.282,0.3,0.224
8293,0,0,0,0.3,0,0.000158125,2.06679,-0.000356515,-0.00148482,0.0007916,-0.000633696,0.999998,0.0024759,0.983768,-0.00560078,-0.00443257,0.000291258,0.00032973,0.302,0.26,0.332,0.246
8294,0,0,0,0.3,0,0.000160621,2.06778,-0.000362165,-0.00148686,0.000791665,-0.000633921,0.999998,0.00249674,0.990458,-0.00564975,-0.00399808,7.5882e-05,-0.00108664,0.244,0.342,0.244,0.31
8295,0,0,0,0.3,0,0.000163139,2.06878,-0.000367864,-0.0014889,0.000791893,-0.000634832,0.999998,0.00251759,0.997144,-0.00569878,-0.00401542,0.000777622,-0.00231105,0.38,0.224,0.362,0.174
8296,0,0,0,0.3,0,0.000165678,2.06978,-0.000373612,-0.00149066,0.000792242,-0.000636272,0.999998,0.00253847,1.00383,-0.00574785,-0.00317605,0.000476304,-0.00334964,0.202,0.352,0.24,0.346
8297,0,0,0,0.3,0,0.000168237,2.07079,-0.000379409,-0.00149227,0.000792505,-0.000638261,0.999998,0.00255941,1.01051,-0.00579698,-0.0032992,0.000771589,-0.00439862,0.378,0.244,0.336,0.182
8298,0,0,0,0.3,0,0.000170817,2.07181,-0.000385255,-0.00149379,0.000793012,-0.000640627,0.999998,0.00258042,1.01719,-0.00584615,-0.00271019,0.000972666,-0.00495307,0.254,0.294,0.3,0.292
8299,0,0,0,0.3,0,0.000173419,2.07283,-0.00039115,-0.00149508,0.000793401,-0.000643268,0.999998,0.0026015,1.02386,-0.00589535,-0.00271374,0.000774372,-0.00553561,0.29,0.314,0.27,0.266
8300,0,0,0,0.3,0,0.000176042,2.07386,-0.000397095,-0.00149652,0.000793959,-0.000646118,0.999998,0.00262267,1.03053,-0.00594459,-0.00280516,0.00126552,-0.00575145,0.35,0.234,0.356,0.202
8301,0,0,0,0.3,0,0.000178685,2.0749,-0.000403089,-0.00149777,0.000794446,-0.00064903,0.999998,0.00264393,1.0372,-0.00599386,-0.00242051,0.000697244,-0.0059179,0.214,0.352,0.238,0.336
8302,0,0,0,0.3,0,0.000181351,2.07594,-0.000409132,-0.0014991,0.000794847,-0.000652037,0.999998,0.00266528,1.04387,-0.00604317,-0.00280201,0.000998435,-0.00600975,0.392,0.222,0.36,0.164
8303,0,0,0,0.3,0,0.000184037,2.07699,-0.000415224,-0.00150034,0.000795315,-0.000654969,0.999998,0.00268673,1.05053,-0.00609252,-0.00213839,0.000666808,-0.00575933,0.214,0.334,0.26,0.332
8304,0,0,0,0.3,0,0.000186746,2.07805,-0.000421366,-0.00150138,0.000795516,-0.000657821,0.999998,0.00270827,1.0572,-0.00614189,-0.00220811,0.000389191,-0.00564393,0.34,0.284,0.298,0.216
8305,0,0,0,0.3,0,0.000189476,2.07911,-0.000427558,-0.00150242,0.00079576,-0.00066053,0.999998,0.0027299,1.06386,-0.00619129,-0.00178468,0.000353645,-0.00520354,0.3,0.264,0.328,0.248
8306,0,0,0,0.3,0,0.000192227,2.08018,-0.000433798,-0.00150316,0.000795665,-0.000663027,0.999998,0.00275161,1.07051,-0.00624071,-0.00147055,-0.00054268,-0.00485588,0.244,0.34,0.248,0.308
8307,0,0,0,0.3,0,0.000195001,2.08126,-0.000440089,-0.00150401,0.000795413,-0.000665302,0.999998,0.0027734,1.07717,-0.00629015,-0.00174209,-0.000453504,-0.00421349,0.378,0.22,0.366,0.174
8308,0,0,0,0.3,0,0.000197796,2.08235,-0.000446428,-0.00150473,0.000795008,-0.000667146,0.999998,0.00279525,1.08382,-0.00633959,-0.00127411,-0.00123751,-0.00330587,0.198,0.352,0.24,0.348
8309,0,0,0,0.3,0,0.000200613,2.08344,-0.000452817,-0.0015055,0.000794266,-0.00066858,0.999998,0.00281715,1.09047,-0.00638905,-0.00180324,-0.00148944,-0.00247939,0.378,0.244,0.338,0.18
8310,0,0,0,0.3,0,0.000203452,2.08453,-0.000459256,-0.00150636,0.000793472,-0.000669506,0.999998,0.00283909,1.09711,-0.00643853,-0.00153442,-0.00187344,-0.00135553,0.25,0.298,0.294,0.296
8311,0,0,0,0.3,0,0.000206313,2.08564,-0.000465744,-0.00150715,0.000792304,-0.000669932,0.999998,0.00286104,1.10375,-0.00648802,-0.0018247,-0.00250368,-0.000483332,0.29,0.312,0.272,0.266
8312,0,0,0,0.3,0,0.000209196,2.08675,-0.000472281,-0.00150822,0.000791144,-0.000669893,0.999998,0.00288299,1.11039,-0.00653753,-0.00218531,-0.00223538,0.000571217,0.34,0.232,0.356,0.212
8313,0,0,0,0.3,0,0.000212101,2.08786,-0.000478868,-0.00150926,0.000789869,-0.000669324,0.999998,0.00290493,1.11702,-0.00658706,-0.00216225,-0.00280001,0.0015287,0.21,0.35,0.238,0.342
8314,0,0,0,0.3,0,0.000215028,2.08899,-0.000485505,-0.00151058,0.000788542,-0.000668329,0.999998,0.00292684,1.12365,-0.00663662,-0.00296875,-0.00238043,0.0024044,0.392,0.216,0.364,0.166
8315,0,0,0,0.3,0,0.000217977,2.09012,-0.000492191,-0.00151204,0.000787389,-0.000666858,0.999998,0.00294871,1.13028,-0.00668622,-0.00284,-0.00242133,0.00330076,0.212,0.328,0.264,0.336
8316,0,0,0,0.3,0,0.000220947,2.09126,-0.000498927,-0.00151363,0.000786183,-0.000665094,0.999998,0.00297052,1.13691,-0.00673585,-0.00358022,-0.00215451,0.00367851,0.344,0.276,0.304,0.216
8317,0,0,0,0.3,0,0.000223939,2.0924,-0.000505713,-0.00151554,0.000785367,-0.000663149,0.999998,0.00299226,1.14353,-0.00678553,-0.0038084,-0.00137052,0.00405541,0.298,0.262,0.328,0.25
8318,0,0,0,0.3,0,0.000226953,2.09355,-0.000512548,-0.00151746,0.00078468,-0.000661117,0.999998,0.00301394,1.15015,-0.00683527,-0.0040724,-0.00126444,0.00400525,0.25,0.334,0.252,0.306
8319,0,0,0,0.3,0,0.000229989,2.09471,-0.000519433,-0.00151974,0.000784332,-0.000659147,0.999998,0.00303554,1.15676,-0.00688506,-0.00473901,-0.00022764,0.00395344,0.376,0.212,0.372,0.18
8320,0,0,0,0.3,0,0.000233046,2.09587,-0.000526368,-0.00152204,0.000784254,-0.000657154,0.999998,0.00305707,1.16338,-0.00693492,-0.00453536,-0.000217474,0.00396897,0.196,0.344,0.246,0.352
8321,0,0,0,0.3,0,0.000236124,2.09704,-0.000533353,-0.00152447,0.00078424,-0.000655226,0.999998,0.00307854,1.16999,-0.00698484,-0.00514191,0.000321032,0.00380138,0.378,0.236,0.344,0.182
8322,0,0,0,0.3,0,0.000239224,2.09822,-0.000540388,-0.00152698,0.000784543,-0.000653337,0.999998,0.00309993,1.1766,-0.00703484,-0.0047399,0.000620671,0.00372795,0.248,0.3,0.292,0.298
8323,0,0,0,0.3,0,0.000242346,2.0994,-0.000547472,-0.0015293,0.000784768,-0.000651636,0.999998,0.00312126,1.1832,-0.0070849,-0.00473711,0.000494843,0.00308141,0.296,0.31,0.274,0.262
8324,0,0,0,0.3,0,0.000245488,2.10059,-0.000554607,-0.00153169,0.000785193,-0.000650315,0.999998,0.00314254,1.1898,-0.00713503,-0.00459722,0.00102815,0.00231697,0.34,0.236,0.352,0.21
8325,0,0,0,0.3,0,0.000248652,2.10179,-0.000561793,-0.00153378,0.000785565,-0.000649424,0.999998,0.00316377,1.1964,-0.00718523,-0.00400101,0.000505958,0.00130909,0.216,0.352,0.236,0.334
8326,0,0,0,0.3,0,0.000251837,2.10299,-0.000569028,-0.00153585,0.000785887,-0.000649082,0.999998,0.00318498,1.203,-0.00723549,-0.00416035,0.000878744,0.000264835,0.394,0.218,0.366,0.164
8327,0,0,0,0.3,0,0.000255043,2.1042,-0.000576314,-0.00153772,0.000786285,-0.000649177,0.999998,0.00320618,1.20959,-0.0072858,-0.00333611,0.000526806,-0.000560393,0.212,0.332,0.26,0.334
8328,0,0,0,0.3,0,0.000258271,2.10541,-0.00058365,-0.00153935,0.00078643,-0.000649741,0.999998,0.00322739,1.21618,-0.00733616,-0.00334374,0.000309092,-0.00154559,0.348,0.272,0.31,0.21
8329,0,0,0,0.3,0,0.000261519,2.10664,-0.000591037,-0.00154092,0.000786661,-0.000650709,0.999998,0.00324861,1.22277,-0.00738656,-0.00278195,0.000400484,-0.00219904,0.294,0.268,0.324,0.254
8330,0,0,0,0.3,0,0.000264789,2.10787,-0.000598474,-0.00154211,0.000786676,-0.000652023,0.999998,0.00326987,1.22936,-0.00743699,-0.00225209,-0.000156425,-0.00299018,0.25,0.338,0.246,0.304
8331,0,0,0,0.3,0,0.00026808,2.1091,-0.000605961,-0.00154323,0.000786727,-0.000653708,0.999998,0.00329117,1.23594,-0.00748746,-0.00203918,0.000305841,-0.0035827,0.376,0.22,0.364,0.178
8332,0,0,0,0.3,0,0.000271393,2.11034,-0.000613499,-0.00154393,0.000786786,-0.000655607,0.999998,0.00331253,1.24252,-0.00753794,-0.000996665,-0.000167017,-0.00399334,0.204,0.352,0.24,0.344
8333,0,0,0,0.3,0,0.000274727,2.11159,-0.000621088,-0.0015444,0.000786701,-0.000657734,0.999998,0.00333394,1.24909,-0.00758843,-0.00093113,1.29176e-05,-0.00439288,0.384,0.238,0.342,0.174
8334,0,0,0,0.3,0,0.000278082,2.11285,-0.000628726,-0.00154466,0.00078677,-0.000659931,0.999998,0.00335543,1.25567,-0.00763892,-6.47515e-05,-6.8543e-06,-0.00437791,0.242,0.302,0.292,0.306
8335,0,0,0,0.3,0,0.000281459,2.11411,-0.000636416,-0.00154456,0.000786614,-0.000662143,0.999998,0.00337698,1.26224,-0.00768941,0.000209345,-0.000398605,-0.00445678,0.296,0.308,0.276,0.26
8336,0,0,0,0.3,0,0.000284858,2.11538,-0.000644156,-0.00154441,0.000786529,-0.000664311,0.999998,0.00339859,1.2688,-0.00773988,0.000556674,-0.000101733,-0.00417948,0.336,0.238,0.35,0.214
